time	cp
2	9.08788
4	9.08716
6	9.08751
8	9.08906
10	9.08851
12	9.08891
14	9.09035
16	9.0909
18	9.09067
20	9.09017
22	9.08969
24	9.08984
26	9.08972
28	9.08938
30	9.0901
32	9.09013
34	9.0901
36	9.0899
38	9.08954
40	9.08895
42	9.08903
44	9.09054
46	9.09143
48	9.09192
50	9.09253
52	9.09324
54	9.09432
56	9.0951
58	9.09506
60	9.09527
62	9.09431
64	9.09339
66	9.09346
68	9.09395
70	9.09401
72	9.0951
74	9.09457
76	9.09506
78	9.09556
80	9.09557
82	9.09578
84	9.09613
86	9.09648
88	9.09706
90	9.09749
92	9.09816
94	9.09885
96	9.09834
98	9.0975
100	9.09655
102	9.09656
104	9.0977
106	9.09935
108	9.10023
110	9.10071
112	9.10075
114	9.10027
116	9.10052
118	9.10047
120	9.10071
122	9.1017
124	9.10168
126	9.10267
128	9.10422
130	9.10343
132	9.10178
134	9.10147
136	9.10086
138	9.10019
140	9.09997
142	9.10009
144	9.10058
146	9.10157
148	9.10207
150	9.10305
152	9.10486
154	9.10587
156	9.10612
158	9.10623
160	9.10643
162	9.10607
164	9.10528
166	9.10357
168	9.10334
170	9.10338
172	9.10381
174	9.10447
176	9.1055
178	9.10668
180	9.10687
182	9.10706
184	9.10765
186	9.10836
188	9.10831
190	9.10848
192	9.10719
194	9.10696
196	9.1075
198	9.10688
200	9.1059
202	9.10641
204	9.10587
206	9.10617
208	9.10741
210	9.10814
212	9.10825
214	9.10907
216	9.109
218	9.10935
220	9.10959
222	9.11034
224	9.11201
226	9.11394
228	9.11479
230	9.11543
232	9.11566
234	9.11494
236	9.11361
238	9.11363
240	9.11363
242	9.11304
244	9.11286
246	9.11285
248	9.11317
250	9.11263
252	9.11261
254	9.11259
256	9.11191
258	9.11289
260	9.11474
262	9.11588
264	9.11585
266	9.11449
268	9.11483
270	9.11522
272	9.11518
274	9.11305
276	9.1124
278	9.11191
280	9.11227
282	9.11349
284	9.11517
286	9.11759
288	9.1202
290	9.12049
292	9.11924
294	9.11826
296	9.11803
298	9.11928
300	9.11913
302	9.11834
304	9.11719
306	9.11364
308	9.10975
310	9.10758
312	9.1073
314	9.10657
316	9.10679
318	9.10727
320	9.10775
322	9.10744
324	9.10946
326	9.11338
328	9.11679
330	9.11894
332	9.11891
334	9.11986
336	9.12093
338	9.12106
