time	cp
2	9.48319
4	9.48268
6	9.48255
8	9.48269
10	9.48381
12	9.48327
14	9.48346
16	9.48367
18	9.48337
20	9.4835
22	9.48347
24	9.48372
26	9.4833
28	9.48219
30	9.48223
32	9.4834
34	9.48321
36	9.48238
38	9.48121
40	9.4807
42	9.48053
44	9.48074
46	9.47988
48	9.48018
50	9.48126
52	9.48099
54	9.48079
56	9.4807
58	9.48055
60	9.47991
62	9.47971
64	9.47921
66	9.47964
68	9.48015
70	9.48006
72	9.47955
74	9.47909
76	9.47926
78	9.47955
80	9.47986
82	9.47934
84	9.4797
86	9.47914
88	9.47943
90	9.47956
92	9.47915
94	9.47882
96	9.47905
98	9.4783
100	9.47694
102	9.4768
104	9.47664
106	9.47706
108	9.47707
110	9.47602
112	9.47552
114	9.47545
116	9.47443
118	9.47196
120	9.47148
122	9.47114
124	9.47024
126	9.46926
128	9.46969
130	9.47097
132	9.47208
134	9.47279
136	9.47169
138	9.47192
140	9.4732
142	9.47357
144	9.47504
146	9.47475
148	9.47276
150	9.4716
152	9.47119
154	9.47197
156	9.4718
158	9.4715
160	9.47088
162	9.4709
164	9.47117
166	9.47131
168	9.47155
170	9.47186
172	9.47071
174	9.46989
176	9.47099
178	9.47098
180	9.47056
182	9.47001
184	9.46995
186	9.46879
188	9.46928
190	9.46934
192	9.46933
194	9.46922
196	9.46989
198	9.47156
200	9.47147
202	9.47043
204	9.47059
206	9.47039
208	9.47083
210	9.47079
212	9.47181
214	9.47199
216	9.47175
218	9.47097
220	9.47024
222	9.46997
224	9.46943
226	9.4694
228	9.46909
230	9.46906
232	9.46927
234	9.46939
236	9.47015
238	9.46909
240	9.46896
242	9.46899
244	9.46891
246	9.46964
248	9.46938
250	9.4697
252	9.46908
254	9.46931
256	9.46925
258	9.46889
260	9.46804
262	9.46878
264	9.46963
266	9.46873
268	9.46815
270	9.46828
272	9.46703
274	9.46662
276	9.46661
278	9.46674
280	9.46842
282	9.46893
284	9.46831
286	9.46812
288	9.46842
290	9.46817
292	9.46798
294	9.46746
296	9.46668
298	9.46621
300	9.46692
302	9.46763
304	9.46425
306	9.39399
308	9.16419
310	8.79036
312	8.27064
314	7.67277
316	7.05472
318	6.45389
320	5.89931
322	5.40841
324	4.99268
326	4.68238
328	4.50169
330	4.45067
332	4.53364
334	4.71998
336	4.98772
338	5.31117
340	5.661
342	6.01312
344	6.35105
346	6.66722
348	6.95569
350	7.21689
352	7.45445
354	7.6712
356	7.86825
358	8.04843
360	8.21147
362	8.35564
364	8.48306
366	8.59664
368	8.69696
370	8.7848
372	8.86111
374	8.92888
376	8.9878
378	9.03837
380	9.0816
382	9.11915
384	9.15339
386	9.18315
388	9.20908
390	9.23199
392	9.25284
394	9.27199
396	9.28923
398	9.30404
400	9.31792
402	9.32971
404	9.34047
406	9.35018
408	9.35958
410	9.36758
412	9.37545
414	9.38234
416	9.38928
418	9.39528
420	9.4002
422	9.40521
424	9.4098
426	9.41301
428	9.41634
430	9.42029
432	9.42294
434	9.42598
436	9.4288
438	9.43075
440	9.43331
442	9.43572
444	9.43755
446	9.43897
448	9.44079
450	9.44207
452	9.44414
454	9.44564
456	9.44714
458	9.44772
460	9.44828
462	9.44737
464	9.44757
466	9.44943
468	9.44938
470	9.44996
472	9.45048
474	9.4505
476	9.45068
478	9.4515
480	9.45271
482	9.4533
484	9.45311
486	9.4532
488	9.45407
490	9.45529
492	9.45601
494	9.45531
496	9.45552
498	9.45588
500	9.4561
502	9.45507
504	9.45358
506	9.45316
508	9.45419
510	9.45458
512	9.45578
514	9.4565
516	9.45656
518	9.45684
520	9.45664
522	9.45586
524	9.45676
526	9.45752
528	9.45736
530	9.45716
532	9.45737
534	9.45762
536	9.45799
538	9.45815
540	9.45809
542	9.45818
544	9.4581
546	9.45784
548	9.4579
550	9.45768
552	9.45741
554	9.45843
556	9.45833
558	9.45707
560	9.45806
562	9.45815
564	9.45807
566	9.45816
568	9.45786
570	9.45826
572	9.45802
574	9.45804
576	9.45843
578	9.45786
580	9.45751
582	9.45727
584	9.4576
586	9.45779
588	9.45778
590	9.45838
592	9.45826
594	9.45837
596	9.45828
598	9.4577
600	9.45775
602	9.45759
604	9.45658
606	9.45605
608	9.45646
610	9.45666
612	9.45734
614	9.45784
616	9.45801
618	9.45818
620	9.45848
622	9.45816
624	9.45823
626	9.45839
628	9.45704
630	9.45707
632	9.45726
634	9.45769
636	9.45743
638	9.45731
640	9.45732
642	9.45829
644	9.45829
646	9.45754
648	9.45755
650	9.45768
652	9.45751
654	9.45709
656	9.45744
658	9.45723
660	9.45744
662	9.45794
664	9.45611
666	9.40553
668	9.24262
670	8.96947
672	8.57733
674	8.11657
676	7.63771
678	7.1769
680	6.76095
682	6.40646
684	6.12475
686	5.93156
688	5.83265
690	5.81714
692	5.87663
694	5.99166
696	6.14699
698	6.32896
700	6.51989
702	6.7118
704	6.89541
706	7.06608
708	7.22486
710	7.37185
712	7.50725
714	7.6355
716	7.75869
718	7.87758
720	7.99127
722	8.10043
724	8.2041
726	8.30201
728	8.39375
730	8.47864
732	8.55651
734	8.62784
736	8.6937
738	8.75365
740	8.80728
742	8.85796
744	8.906
746	8.94802
748	8.98767
750	9.02594
752	9.05934
754	9.08978
756	9.11822
758	9.14406
760	9.16715
762	9.18806
764	9.20715
766	9.22447
768	9.24144
770	9.25707
772	9.27167
774	9.28548
776	9.29796
778	9.30881
780	9.31988
782	9.32935
784	9.33774
786	9.34608
788	9.35359
790	9.36094
792	9.3695
794	9.37588
796	9.38042
798	9.38489
800	9.39057
802	9.39659
804	9.40027
806	9.40341
808	9.40571
810	9.40795
812	9.41126
814	9.41258
816	9.41523
818	9.41863
820	9.42159
822	9.42451
824	9.42762
826	9.42958
828	9.43051
830	9.4315
832	9.43257
834	9.43438
836	9.4361
838	9.43764
840	9.43907
842	9.44077
844	9.44129
846	9.4418
848	9.44235
850	9.44263
852	9.44237
854	9.44309
856	9.44364
858	9.44438
860	9.44534
862	9.44644
864	9.44756
866	9.44805
868	9.44846
870	9.44829
872	9.44889
874	9.44957
876	9.44996
878	9.45035
880	9.45049
882	9.44973
884	9.45053
886	9.45139
888	9.45269
890	9.45349
892	9.45478
894	9.45402
896	9.45398
898	9.45367
900	9.45335
902	9.45286
904	9.45274
906	9.45295
908	9.45316
910	9.45384
912	9.45462
914	9.45514
916	9.45543
918	9.45453
920	9.45459
922	9.45537
924	9.45486
926	9.45453
928	9.45412
930	9.45317
932	9.45354
934	9.45451
936	9.45501
938	9.45585
940	9.45733
942	9.45742
944	9.45729
946	9.45673
948	9.45614
950	9.45563
952	9.45487
954	9.45483
956	9.45524
958	9.45567
960	9.45622
962	9.45691
964	9.45633
966	9.4566
968	9.45703
970	9.45763
972	9.45779
974	9.45852
976	9.45955
978	9.45856
980	9.45747
982	9.45721
984	9.45668
986	9.45611
988	9.45578
990	9.45575
992	9.4564
994	9.45793
996	9.45778
998	9.45796
1000	9.45795
1002	9.45743
1004	9.45757
1006	9.45853
1008	9.45907
1010	9.45817
1012	9.45849
1014	9.4589
1016	9.45844
1018	9.4563
1020	9.45656
1022	9.45691
1024	9.45474
1026	9.43203
1028	9.35575
1030	9.22254
1032	9.02618
1034	8.79124
1036	8.54892
1038	8.32258
1040	8.12905
1042	7.97673
1044	7.86914
1046	7.80943
1048	7.79415
1050	7.81416
1052	7.86072
1054	7.92276
1056	7.99404
